0
0
0
0.8
3
0
0
0
0
0
0
0
0
0.4
0.3
0.2
0
0.6
16
1.2
3.2
0
0.4
0.6
0
6
0
0
0
0
0
0
0.8
0.2
0
0.2
0
1
0
0
0
0.4
1.6
3
0
2.4
0.2
0.8
0
2.6
0
0
0
1.4
5.8
0
0
2.6
0.2
0
4.4
1.4
0.2
0.2
0.2
0
0.2
0
0
2.6
0.4
0
0.6
0
1.4
1
0
0.2
1.8
0
1.6
0
0
0
2
13.4
0.6
0.4
0
3.8
0
1.2
0
0
0
0.8
1.4
3.2
0
0
0.2
0.8
0
0.2
0
0
0
0
0
0
0
1.6
0
0
0
1.8
1.6
0.2
0
1
0
5.8
0
0
5.2
3.2
0.6
0.6
0
0.6
0
0
0
0
0
0
0
0
4
0
0.4
0
0
0
0
0
0
0.4
2.8
14.2
0
0
0
0.6
16.6
39.6
28.8
0.2
0
0
10
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0.2
0.8
0
0
0
0
0
0
0
0
1.8
0
0
0
0
0
0
0
0
1
13.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.6
3.8
2.4
0
0.2
0
0
0
0
0.4
2.6
1
5.2
0
0.2
0
15.2
0
0
0
0
0
0
0
0
2.8
13.4
0
0
0
21.2
0
0
11
0
0
0
0
0
0
0
0
0
0
0
0
0
3
5.8
1
0.4
0
0.8
0
4.2
7.6
2
0.4
0
0.2
0
0
0.4
0
0
0.2
5.2
0
1.2
2.8
0
0
1.8
3.8
0.2
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
1
0
0.2
42.4
1.8
0
0
1.2
1
0
2.2
0
0
1.4
0
0
0
0
0
0
0
0
0
1.8
0
0
0.2
0
0
0
0
0.8
0
0
0
0
2
0
3
0
10.2
5.2
1.2
0
0
0.2
0
0
0
0.2
0.2
0
0
0
0.6
0
0
0
1.8
3.6
2
10
1
0
0
0
0
1.2
0
0
0
3.2
3.8
0
1.6
0.2
0
0
0
0
0.2
0.4
1.8
4.2
0.2
