0.2,10.7,0.8,8.4,26,2.3,76,1,11,1029.5,10.6,45,6,9,1027
0.4,12.3,1,7.7,33,3.8,73,6,15,1024.3,12.1,46,6,13,1020.5
-0.9,10.9,1,7.3,19,2.5,87,1,7,1017.8,9.8,55,3,9,1012.2
2,11.5,0.6,3.1,26,5.6,88,6,15,1004.9,10.8,72,7,7,1001.9
4.7,14,1.2,3.1,37,7.8,75,6,15,1003.9,12.6,53,7,20,1002.2
7.6,14.7,1.8,6.6,35,11,62,2,13,1008.2,13.3,51,7,22,1008.4
2.6,11.4,1.4,7.1,22,4.5,82,3,9,1008.6,10.8,54,5,4,1006.5
1,12.2,0.6,6.8,30,3.1,84,1,13,1009.6,11.2,56,6,9,1007.8
1.7,12.2,0.8,7.3,37,3.3,86,4,7,1011.4,12,47,1,20,1009.3
3.1,12,1.6,4.1,37,8.2,76,7,4,1016.2,11,49,7,24,1017.4
2.4,11.7,1,7.3,24,3.9,83,4,11,1030.9,10.5,48,4,7,1031.4
0.3,11.3,0.8,8.2,24,1.8,85,7,15,1034.9,11,45,7,13,1031.2
-0.2,14.1,0.8,4.7,54,3.3,86,7,15,1022.3,12.7,53,7,24,1015
3.2,12.3,1.4,3.3,33,9.7,74,7,13,1006.1,10.6,64,7,19,1003.7
2.9,11.6,2.4,1.9,35,6.4,69,7,11,1014.4,10.9,40,8,17,1015.2
0.7,10.8,3.4,0.5,31,5.6,74,7,15,1016,9.5,65,7,13,1013.5
5.5,12,0.8,0,44,10,62,8,17,1011.4,10.5,71,8,22,1008.4
2.4,13.6,0.6,2.4,30,5.3,94,7,11,1004.5,12.6,69,7,15,1000.9
5,11.1,2,6.5,56,9.5,82,7,28,1007,10.9,49,2,19,1007.6
1.7,10.9,3.4,4.3,43,6.6,66,3,24,1009.8,10.6,75,3,19,1015.2
4.3,13.2,0.4,8.4,30,5.7,82,1,20,1022.7,12.6,48,1,4,1019.9
2.5,15.2,1.2,3.9,39,7.4,69,7,22,1012.2,15,47,7,22,1005.7
7.3,13.3,1.8,1.6,65,9.6,74,6,19,999.4,7.9,89,7,28,1001.9
2.5,12.4,1,9,61,8.6,50,1,20,1011,10.8,45,1,39,1010.4
5.2,15.4,2.4,6.3,35,7,87,7,9,1007.5,14.8,50,5,24,1002.9
7,10.2,1,5.1,46,7.8,72,7,28,1009.3,9.4,49,7,17,1014.1
1.6,11.8,1.8,4.7,48,4.2,70,4,19,1019.3,10.7,53,7,24,1012.2
4.1,14.1,1.8,8,43,10,64,2,19,1009,12.5,47,2,24,1012.2
1,15.1,1.2,3.2,69,9.8,62,7,31,1005.4,14.2,50,7,30,998.1
8.2,14.2,1.8,5.8,48,11.3,56,7,15,1000,12.7,49,7,33,1002.6
2.3,13.2,2.4,8.5,28,5.8,75,2,13,1019.6,11.8,47,2,13,1019.5
2.1,11.6,0.8,6.7,22,5,82,1,9,1027.9,10.2,69,4,9,1027.3
3.6,11.7,2,8.8,24,5.8,89,3,6,1029.4,10.5,56,1,13,1026.1
-0.2,11.9,1,9.2,24,3,88,1,11,1023.8,10.9,60,1,11,1017.7
2.1,10,1.4,0.4,20,4.9,91,7,11,1009.4,9.5,80,7,2,1004.1
4.7,15.6,0.2,1.2,48,8,82,4,9,996.9,13.6,50,7,30,995.9
3.9,15.4,1.8,7.1,33,12.2,60,2,15,998.8,14,41,6,20,997.4
5.4,12.5,2.4,5.4,31,6.2,80,7,17,1004.6,11.7,63,7,20,1004.9
2.5,15.1,1.6,7.8,35,9.8,68,3,7,1012.3,14.7,43,6,22,1012.3
3.4,14.9,1,8,24,8.1,77,4,13,1018.1,13,62,6,13,1015.3
4.7,18.6,1.2,6.7,72,12.2,70,7,22,1006.7,17.6,36,1,30,996.9
7.8,14,4.2,8.7,67,11.2,54,3,28,998.3,12.9,41,2,31,997.4
6.9,10.7,3.8,3,65,7.6,73,7,24,1002.9,8.7,63,7,9,1006.6
1.5,13.7,0.8,8.2,31,4.3,80,6,13,1019.4,12.9,45,2,9,1015.1
4,17.1,1.8,7.3,70,11.8,64,7,20,1005.1,15.6,32,2,37,1004.8
5.4,15.3,3.4,6.4,56,9.2,60,4,13,1002.2,13.3,64,7,31,990
2.2,14.6,2.6,6.8,65,9.7,70,7,13,982.1,13,45,2,37,981.7
5.9,12.1,2.6,7.8,78,8.1,69,6,28,989.7,9.4,62,4,35,989.5
2.3,9.6,1.8,6,52,8.2,57,6,20,1001.6,6.6,81,7,20,1007.2
3.3,11.7,1.8,9.5,48,7.8,51,1,20,1022.8,9.8,49,2,17,1022.6
1.7,13.9,1.4,7.9,30,6.8,66,1,13,1022.4,11.8,50,5,9,1018.2
4.9,14,2.2,7.4,30,7.8,68,6,19,1015.7,12.6,38,5,13,1012.8
2.8,16.1,1.6,5.8,50,9,59,7,13,1012.9,15,44,7,30,1010.1
7.8,11,2.8,2,33,8.3,93,8,4,1013.4,10.1,80,7,9,1011.6
1.6,13.9,0.8,9.4,33,6.9,71,1,13,1019.2,12.4,50,6,19,1018.6
5.7,16.6,2.6,1.7,41,9.9,63,7,13,1020.9,15.8,48,7,24,1017.8
9.9,17.6,2.2,3.9,63,10.4,67,8,15,1014.8,15.4,39,7,48,1008
3.7,10.2,3.4,8.2,52,6.7,61,2,24,1020,9.6,34,5,28,1021.7
2.3,13.3,2.4,7.7,35,6.2,63,1,19,1022.6,12.7,45,7,17,1018.9
4.1,14.8,2.4,8.4,33,7.9,72,4,13,1018.8,13.9,44,5,15,1014.4
4.3,11,2.4,6.3,67,5.7,78,6,17,1023,8.6,66,6,24,1026.4
2.9,12,1.8,6.3,24,6.1,73,6,15,1033.7,10.8,47,2,15,1030.8
